CID,Decline,Defect,Profit,Revenue,Balance,NetRev,FeeRev,ODFeeRev,Cost,Xsell
1844,1,0,-1.4,2.7,502.36,2.7,0,0,-4.1,1
1845,1,0,18.85,22.89,4270.4,22.89,0,0,-4.04,1
1846,1,0,-4.89,3.85,771.93,3.85,0,0,-8.74,2
1847,1,0,-2.5,1.72,319.9,1.72,0,0,-4.22,1
1848,0,0,-6.28,1.48,293.33,1.48,0,0,-7.76,2
1849,0,0,-3.68,3.89,754.3,3.89,0,0,-7.57,2
1850,1,1,10.78,21.9,1531.93,7.81,14.09,0,-11.12,1
1851,0,0,9.73,23.19,2025.9,9.97,13.22,0,-13.46,2
1852,1,0,-3.24,1.46,273.16,1.46,0,0,-4.7,1
1853,1,0,2.87,6.9,1430.98,6.9,0,0,-4.03,1
1854,0,0,-1.92,2.45,458.05,2.45,0,0,-4.37,1
1855,1,0,-3.77,0.6,111.86,0.6,0,0,-4.37,1
1856,1,0,-3.89,0.09,15.79,0.09,0,0,-3.98,1
1857,1,1,-3.34,0.05,11.66,0.05,0,0,-3.39,1
1858,1,0,-3.18,0.77,143.17,0.77,0,0,-3.95,1
1859,1,0,42.48,46.7,8712.37,46.7,0,0,-4.22,1
1860,1,0,6.08,13.17,2772.29,13.17,0,0,-7.09,2
1861,0,0,1.04,5.26,979.47,5.26,0,0,-4.22,1
1862,0,0,-2.09,5.79,1141.54,5.79,0,0,-7.88,2
1863,1,1,-3.7,3.31,726,3.31,0,0,-7.01,2
1864,1,0,15.55,19.65,3665.27,19.65,0,0,-4.1,1
1865,0,0,-2.26,1.75,325.3,1.75,0,0,-4.01,1
1866,1,0,21.1,26.44,404.79,2.03,24.41,0,-5.34,1
1867,1,0,-3.57,0.92,171.94,0.92,0,0,-4.49,1
1868,0,0,4.29,8.5,1718.54,8.5,0,0,-4.21,1
1869,1,0,309.31,321.95,66065.19,194.59,127.36,0,-12.64,3
1870,0,0,86.46,94.27,28134.22,94.27,0,0,-7.81,2
1871,1,0,27.68,35.4,347.12,1.85,33.55,18,-7.72,1
1872,0,0,29.98,35.85,7187.96,35.85,0,0,-5.87,1
1873,1,0,11.16,19.11,4182.08,19.11,0,0,-7.95,2
1874,0,0,-4.08,0.79,147.14,0.79,0,0,-4.87,1
1875,0,0,25.06,33.66,4672.09,24.47,9.19,0,-8.599999,2
1876,1,0,-1.69,3.72,748.17,3.72,0,0,-5.41,1
1877,1,0,-7.75,4.89,989.89,4.89,0,0,-12.64,3
1878,1,0,4.53,8.63,1607.62,8.63,0,0,-4.1,1
1879,1,0,-1.32,3.56,662.79,3.56,0,0,-4.88,2
1880,0,0,17.21,28.3,8788.15,28.3,0,0,-11.09,3
1881,1,0,-1.23,2.99,557.3,2.99,0,0,-4.22,1
1882,0,0,-2.14,2.55,522.72,2.55,0,0,-4.69,1
1883,1,0,7.25,12.06,2436.78,12.06,0,0,-4.81,1
1884,1,0,12.08,16.47,3323.93,16.47,0,0,-4.39,1
1885,0,0,-2.52,2.02,389.88,2.02,0,0,-4.54,2
1886,1,0,-3.06,1.7,316.98,1.7,0,0,-4.76,1
1887,1,0,-3.26,0.99,184,0.99,0,0,-4.25,1
1888,1,0,25.63,29.61,-73.71,-0.39,30,30,-3.98,1
1889,1,0,1.97,9.059999,2086.35,9.059999,0,0,-7.09,2
1890,1,0,-1.56,2.68,521.69,2.68,0,0,-4.24,1
1891,1,0,0.23,7.02,1423.33,7.02,0,0,-6.79,2
1892,1,0,-5.05,7.04,175.54,0.94,6.1,0,-12.09,1
1893,1,0,-4.19,4.04,754.66,4.04,0,0,-8.23,3
1894,0,0,-2.66,4.64,873.83,4.64,0,0,-7.3,2
1895,1,0,-5.95,1.67,361.66,1.67,0,0,-7.62,2
1896,0,0,42.35,49.78,9295.61,49.78,0,0,-7.43,2
1897,1,0,-6.25,1.3,258.25,1.3,0,0,-7.55,2
1898,1,0,-2.48,2.25,419.41,2.25,0,0,-4.73,1
1899,1,0,-3.59,3.77,790.62,3.77,0,0,-7.36,2
1900,1,0,7.33,15.36,2980.75,15.36,0,0,-8.03,2
1901,1,0,-4.78,2.83,604.22,2.83,0,0,-7.61,2
1902,1,0,-2.42,2.46,459.45,2.46,0,0,-4.88,1
1903,0,0,-2.66,2.03,419.17,2.03,0,0,-4.69,1
1904,1,0,-2.82,1.28,236.54,1.28,0,0,-4.1,1
1905,1,0,6.88,10.95,2041.99,10.95,0,0,-4.07,1
1906,1,0,-4.62,2.76,566.72,2.76,0,0,-7.38,2
1907,1,0,-3.21,2.33,441.96,2.33,0,0,-5.54,2
1908,1,0,-3.68,0.3,57.21,0.3,0,0,-3.98,1
1909,1,0,-0.8100001,6.43,1200.33,6.43,0,0,-7.24,2
1910,1,0,159.39,178.42,517.05,2.71,175.71,108,-19.03,2
1911,0,0,135.87,141.5,28339.79,141.5,0,0,-5.63,1
1912,1,0,-3.56,1.11,206.85,1.11,0,0,-4.67,1
1913,1,0,-4.58,3.33,620.99,3.33,0,0,-7.91,2
1914,0,0,87.69,100.93,32543.27,100.93,0,0,-13.24,3
1915,1,0,35.49,42.69,779.46,4.16,38.53,0,-7.2,2
1916,1,0,-1.59,1.13,356.96,1.13,0,0,-2.72,1
1917,1,0,-2.68,1.47,267.74,1.47,0,0,-4.15,1
1918,1,0,-6.26,2.01,381.93,2.01,0,0,-8.27,2
1919,0,0,3.22,7.68,1434.34,7.68,0,0,-4.46,1
1920,1,0,-2.7,1.76,328.78,1.76,0,0,-4.46,1
1921,1,0,-4.09,0.7,130.56,0.7,0,0,-4.79,1
1922,0,0,14.82,18.86,3518.52,18.86,0,0,-4.04,1
1923,1,1,-2.96,0,0.03,0,0,0,-2.96,2
1924,1,0,-1.3,5.61,1072.03,5.61,0,0,-6.91,2
1925,1,0,8.610001,18.56,3462.49,18.56,0,0,-9.95,2
1926,0,0,-2.4,5.69,830.41,4.12,1.57,0,-8.09,2
1927,0,0,-2.05,0.26,50.34,0.26,0,0,-2.31,1
1928,1,0,7.28,16.13,528.41,2.79,13.34,0,-8.849999,2
1929,1,0,-0.07,4.48,835.58,4.48,0,0,-4.55,1
1930,1,1,-3.41,0.81,152.43,0.81,0,0,-4.22,1
1931,1,0,26.61,32.17,134.63,0.72,31.45,30,-5.56,1
1932,0,0,-0.18,1.38,257.52,1.38,0,0,-1.56,1
1933,1,0,9.410001,16.96,3916.44,16.96,0,0,-7.55,2
1934,0,0,-2.83,0.23,42.5,0.23,0,0,-3.06,1
1935,1,0,-0.92,3.6,672.48,3.6,0,0,-4.52,1
1936,0,0,1.99,6.6,1233.39,6.6,0,0,-4.61,1
1937,0,0,-3.55,0.46,85.65,0.46,0,0,-4.01,1
1938,1,0,0.78,4.91,916.62,4.91,0,0,-4.13,1
1939,0,0,-3.43,1.48,276.28,1.48,0,0,-4.91,1
1940,1,0,-2.84,1.5,279.57,1.5,0,0,-4.34,2
1941,1,0,-1.22,2.82,525.95,2.82,0,0,-4.04,1
1942,1,0,-2.89,1.53,289.97,1.53,0,0,-4.42,1
1943,1,0,-6.15,1.31,273.62,1.31,0,0,-7.46,2
1944,1,0,-7.6,1.78,339.29,1.78,0,0,-9.38,3
1945,1,0,-6.01,1.4,276.08,1.4,0,0,-7.41,2
1946,1,0,-2.61,0.36,67.74,0.36,0,0,-2.97,1
1947,1,0,28.47,36.01,13354.07,36.01,0,0,-7.54,2
1948,1,0,-3.88,0.1,18.62,0.1,0,0,-3.98,1
1949,1,0,-0.04,4.26,838.86,4.26,0,0,-4.3,1
1950,0,0,-6.07,1.27,237.77,1.27,0,0,-7.34,2
1951,1,0,-2.75,2.04,380.86,2.04,0,0,-4.79,1
1952,1,0,-6.13,1.84,395.34,1.84,0,0,-7.97,2
1953,0,0,3.94,8.85,1668.43,8.36,0.49,0,-4.91,1
1954,1,0,-1.46,2.97,552.76,2.97,0,0,-4.43,1
1955,0,0,-2.82,1.42,271.41,1.42,0,0,-4.24,1
1956,1,0,-3.59,0.36,67.89,0.36,0,0,-3.95,1
1957,1,1,-6.32,0.55,118.23,0.55,0,0,-6.87,2
1958,0,0,3.63,10.72,2001.38,10.72,0,0,-7.09,1
1959,1,0,7.09,19.7,1288.12,6.91,12.79,0,-12.61,1
1960,1,0,10,17.24,479.48,2.58,14.66,0,-7.24,2
1961,0,0,-1.76,5.79,1115.08,5.79,0,0,-7.55,2
1962,1,0,-6.72,0.87,180.36,0.87,0,0,-7.59,2
1963,1,0,-3.03,4.67,957.88,4.67,0,0,-7.7,2
1964,1,0,-1.82,3.09,576.26,3.09,0,0,-4.91,1
1965,1,0,0.35,4.36,813.59,4.36,0,0,-4.01,2
1966,1,0,14.94,22.37,4657.86,22.37,0,0,-7.43,2
1967,1,0,0.42,4.94,920.29,4.94,0,0,-4.52,1
1968,1,0,-2.77,1.21,226.13,1.21,0,0,-3.98,1
1969,1,1,-1.6,0.47,156.74,0.47,0,0,-2.07,1
1970,1,0,-5.98,1.39,302.07,1.39,0,0,-7.37,2
1971,1,0,-4.03,0.61,114.15,0.61,0,0,-4.64,1
1972,1,0,-5.67,1.55,288.83,1.55,0,0,-7.22,2
1973,1,0,-4.59,2.93,627.17,2.93,0,0,-7.52,2
1974,1,0,-4.28,3.76,824.66,3.76,0,0,-8.04,2
1975,1,0,-6.23,0.85,155.2,0.85,0,0,-7.08,2
1976,1,0,98.88,109.9,1198.11,6.43,103.47,100,-11.02,1
1977,1,0,39.78,54.47,540.44,2.65,51.82,30,-14.69,3
1978,1,0,-3.94,0.01,2.16,0.01,0,0,-3.95,1
1979,1,0,-2.65,4.32,807.37,4.32,0,0,-6.97,2
1980,1,0,0.0200002,7.27,1668.34,7.27,0,0,-7.25,6
1981,1,0,-3.94,0.01,2.25,0.01,0,0,-3.95,1
1982,1,0,78.12,92,1151.12,6.16,85.84,75,-13.88,1
1983,1,0,-4.58,0.72,136.65,0.72,0,0,-5.3,2
1984,1,0,-6.53,0.91,188.76,0.91,0,0,-7.44,2
1985,0,0,-3.57,1.43,268.12,1.43,0,0,-5,1
1986,1,0,-3.86,0.09,16.62,0.09,0,0,-3.95,1
1987,0,0,-3.58,0.39,78.86,0.39,0,0,-3.97,1
1988,1,0,103.56,122.06,860.54,4.61,117.45,42,-18.5,2
1989,1,0,2.78,7.45,1390.61,7.45,0,0,-4.67,1
1990,1,0,-7.77,1.36,253.62,1.36,0,0,-9.129999,2
1991,1,0,-8.57,0.46,82.86,0.46,0,0,-9.03,2
1992,0,0,14.1,21.16,4808.96,21.16,0,0,-7.06,2
1993,1,0,-3.43,4.33,821.8,4.33,0,0,-7.76,2
1994,1,0,24.51,32.34,6032.71,32.34,0,0,-7.83,2
1995,0,0,-1.17,2.78,518.39,2.78,0,0,-3.95,1
1996,0,0,10.43,17.79,3993.96,17.79,0,0,-7.36,2
1997,1,0,-2.51,2.46,459.4,2.46,0,0,-4.97,1
1998,1,0,-2.51,1.83,340.59,1.83,0,0,-4.34,1
1999,1,0,2.32,3.35,1114.35,3.35,0,0,-1.03,1
2000,1,1,-3.84,0,0,0,0,0,-3.84,1
2001,1,0,-2.23,1.81,337.13,1.81,0,0,-4.04,1
2002,1,0,-11.54,5.47,301.91,1.54,3.93,0,-17.01,2
2003,0,0,2.41,13.71,1091.18,5.8,7.91,0,-11.3,2
2004,1,0,9.05,15.54,999.24,5.35,10.19,0,-6.49,1
2005,1,0,0.97,8.5,849.73,4.55,3.95,0,-7.53,1
2006,1,0,7.35,28.59,466.28,2.49,26.1,0,-21.24,2
2007,1,0,-0.16,8.88,948.95,5.08,3.8,0,-9.04,1
2008,1,0,-2.65,1.92,398.43,1.92,0,0,-4.57,1
2009,1,0,-2.41,1.71,358.66,1.71,0,0,-4.12,1
2010,1,0,4.27,16.03,1284.5,6.88,9.15,0,-11.76,1
2011,1,1,-2.49,0.26,50.34,0.26,0,0,-2.75,1
2012,1,0,0.37,4.65,866.92,4.65,0,0,-4.28,1
2013,1,0,-5.16,2.74,554.72,2.74,0,0,-7.900001,2
2014,0,0,3.85,8.16,1524.98,8.16,0,0,-4.31,1
2015,1,0,46.14,54.05,419.85,2.16,51.89,30,-7.91,2
2016,1,0,-10.53,2.2,409.59,2.2,0,0,-12.73,1
2017,1,0,42.76,49.68,1213,6.5,43.18,0,-6.92,1
2018,0,0,-3.74,13.61,312.89,1.61,12,0,-17.35,3
2019,1,0,-2.1,6.55,1220.48,6.55,0,0,-8.65,2
2020,1,0,-3.86,8.82,733.68,3.82,5,0,-12.68,2
2021,0,0,-1.22,5.75,1088.79,5.75,0,0,-6.97,2
2022,1,0,14.62,28.73,1720.67,9.23,19.5,0,-14.11,1
2023,1,0,-1.43,19.18,651.74,3.47,15.71,0,-20.61,3
2024,1,0,34.15,56.17,57.04,0.31,55.86,27,-22.02,2
2025,1,0,23.31,27.75,242.46,1.25,26.5,0,-4.44,1
2026,1,0,232.74,246.26,421.74,2.14,244.12,240,-13.52,1
2027,1,0,30.95,44.9,2737.69,14.68,30.22,0,-13.95,2
2028,1,0,-2.72,3.13,575.06,3.08,0.05,0,-5.85,2
2029,1,1,-3.57,0.52,93.52,0.52,0,0,-4.09,1
2030,1,0,66.29,75.68,6624.01,35.51,40.17,0,-9.39,1
2031,1,0,100.41,112.02,106.95,0.57,111.45,105,-11.61,2
2032,1,0,-2.27,3.13,373.9,2,1.13,0,-5.4,1
2033,1,0,21.4,39.09,102.79,0.53,38.56,30,-17.69,2
2034,1,0,2.76,26.56,326.21,1.75,24.81,0,-23.8,1
2035,1,0,20.88,31.7,3169.55,16.88,14.82,0,-10.82,2
2036,1,0,64.66,76.16,555.26,2.98,73.18,56,-11.5,2
2037,1,0,1.47,9.9,848.42,4.54,5.36,0,-8.43,1
2038,1,0,-7.1,0.46,76.82,0.41,0.05,0,-7.56,1
2039,0,0,14.97,24.2,937.14,4.91,19.29,0,-9.23,2
2040,0,0,4.98,12.51,1043.45,5.59,6.92,0,-7.53,1
2041,1,0,-3.94,0,0.34,0,0,0,-3.94,1
2042,0,0,6.86,12.09,1430.37,7.66,4.43,0,-5.23,1
2043,1,0,-0.03,5.91,1103.34,5.91,0,0,-5.94,1
2044,1,0,-2.58,2.5,479.8,2.5,0,0,-5.08,1
2045,1,0,13.72,23.08,868.79,4.58,18.5,0,-9.360001,2
2046,1,0,65.67,74.91,476.94,2.46,72.45,25,-9.24,2
2047,0,0,7.98,26.28,4899.87,23.94,2.34,0,-18.3,2
2048,1,1,7.53,11.51,2241.7,11.51,0,0,-3.98,2
2049,0,0,-4.93,2.03,228.3,0.83,1.2,0,-6.96,1
2050,1,0,335.82,347.86,-296.44,-1.59,349.45,345,-12.04,2
2051,1,0,14.63,25.9,1043.54,5.58,20.32,0,-11.27,2
2052,1,0,0.3,2.68,546,2.68,0,0,-2.38,1
2053,1,0,-6.14,7.21,807.43,4.21,3,0,-13.35,2
2054,1,0,-0.83,6.76,270.05,1.44,5.32,0,-7.59,1
2055,1,0,2,8.24,353.26,1.87,6.37,0,-6.24,1
2056,1,0,1.34,5.68,1060.46,5.68,0,0,-4.34,1
2057,1,0,10.22,15.48,745.94,3.99,11.49,0,-5.26,1
2058,1,1,70.14,77.96,472.61,2.48,75.48,65,-7.82,1
2059,1,0,-9.17,4.24,326.37,1.7,2.54,0,-13.41,2
2060,1,0,-13.33,0.37,69.38,0.37,0,0,-13.7,3
2061,1,0,-11.04,6.87,788.7,3.98,2.89,0,-17.91,2
2062,1,0,15.47,29.5,3066,15.73,13.77,0,-14.03,2
2063,1,0,-5.6,7.27,189.21,1,6.27,0,-12.87,2
2064,1,0,4.16,8.13,1642.29,8.13,0,0,-3.97,1
2065,1,0,-2.65,2.17,405.71,2.17,0,0,-4.82,1
2066,1,0,7.52,22,2459.81,12.05,9.95,0,-14.48,2
2067,0,0,6.18,15.61,567.19,3.04,12.57,0,-9.43,1
2068,1,0,16.35,35.87,833.61,4.13,31.74,0,-19.52,2
2069,1,0,-2.38,2.64,516.78,2.64,0,0,-5.02,1
2070,1,0,88.58,97.7,683.6,3.66,94.04,90,-9.12,1
2071,1,0,30.18,35.41,76.56,0.41,35,30,-5.23,1
2072,0,0,90.24,97.29,22801.19,97.29,0,0,-7.05,2
2073,1,0,29.78,51.18,1159.35,6.21,44.97,5,-21.4,2
2074,1,0,269.24,278.17,427.27,2.29,275.88,270,-8.93,2
2075,1,0,-0.99,2.22,414.22,2.22,0,0,-3.21,2
2076,1,1,-4.3,2.96,4.23,0.02,2.94,0,-7.26,1
2077,1,1,18.43,25.54,129.01,0.69,24.85,0,-7.11,2
2078,1,0,-2.69,0.03,5.15,0.03,0,0,-2.72,1
2079,0,0,8.81,15.81,3103.04,15.76,0.05,0,-7,1
2080,1,0,160.82,166.68,185.93,1,165.68,165,-5.86,1
2081,1,0,-1.34,7.58,373.36,2,5.58,0,-8.92,1
2082,1,0,16.68,31.18,3610.28,18.34,12.84,0,-14.5,4
2083,1,1,283.71,290.91,142.48,0.72,290.19,290,-7.2,1
2084,1,0,16.2,25.46,660.68,3.55,21.91,0,-9.26,1
2085,1,0,4.42,4.54,962.53,4.54,0,0,-0.12,1
2086,1,1,-4.31,0.69,129.03,0.69,0,0,-5,4
2087,0,0,15.85,26.95,3567.6,19.11,7.84,0,-11.1,2
2088,1,0,22.49,41.37,1416.53,7.59,33.78,0,-18.88,1
2089,1,0,153.59,172.62,594.17,3.18,169.44,150,-19.03,1
2090,1,0,-2.31,1.96,390.47,1.96,0,0,-4.27,1
2091,1,1,7.77,20.3,237.37,1.29,19.01,0,-12.53,1
2092,1,0,-2.66,4.94,810.54,4.34,0.6,0,-7.6,1
2093,1,0,-1.07,6.15,214.96,1.15,5,0,-7.22,1
2094,1,1,-7,0.46,69.87,0.37,0.09,0,-7.46,1
2095,1,0,9.610001,21.85,1013.75,5.32,16.53,0,-12.24,3
2096,1,0,10.38,19.68,891.22,4.77,14.91,5,-9.3,2
2097,1,0,2.49,6.53,1218.79,6.53,0,0,-4.04,1
2098,0,0,24.7,33.65,3344.98,17.43,16.22,0,-8.95,4
2099,1,0,16.03,24.34,1508.6,8.09,16.25,0,-8.31,1
2100,0,0,36.83,43.74,7788.65,41.74,2,0,-6.91,1
2101,1,0,47.03,58.44,113.12,0.59,57.85,55,-11.41,1
2102,1,1,0.68,4.52,328.68,1.52,3,0,-3.84,1
2103,1,0,-3.33,5.88,485.69,2.4,3.48,0,-9.21,2
2104,1,0,6.43,15.06,920.27,4.91,10.15,0,-8.63,2
2105,0,0,-1.28,5.22,1018.7,5.22,0,0,-6.5,2
2106,0,0,-5.64,3.43,481.77,2.58,0.85,0,-9.07,1
2107,1,0,32.02,42.71,1070.54,5.73,36.98,0,-10.69,1
2108,1,0,117.27,133.3,13160.56,70.54,62.76,0,-16.03,3
2109,1,0,-4.38,3.21,650.29,3.21,0,0,-7.59,2
2110,1,0,40.74,46.94,303.59,1.61,45.33,33,-6.2,2
2111,1,0,-1.26,6.77,349.65,1.87,4.9,0,-8.03,1
2112,1,1,25.82,35.94,653.78,3.5,32.44,25,-10.12,1
2113,0,0,27.26,36.45,4844.88,25.59,10.86,0,-9.19,2
2114,1,0,-3.08,1.26,233.71,1.26,0,0,-4.34,1
2115,1,0,11.29,22.11,1153.98,6.18,15.93,0,-10.82,1
2116,1,1,268.39,289.91,234.45,1.26,288.65,233,-21.52,1
2117,1,0,35.38,41.73,1413.45,7.59,34.14,24,-6.35,2
2118,1,0,10.57,26.01,1787.95,9.25,16.76,0,-15.44,2
2119,1,0,9.51,19.11,764.35,4.02,15.09,0,-9.6,1
2120,1,0,-1.31,3,559.59,3,0,0,-4.31,1
2121,1,0,19.95,35.97,859.96,4.6,31.37,0,-16.02,1
2122,1,0,11.44,20.07,460.16,2.4,17.67,0,-8.63,2
2123,0,0,213.52,228.37,1395.61,7.31,221.06,210,-14.85,2
2124,1,0,2.07,14.6,53.97,0.28,14.32,0,-12.53,1
2125,1,0,-0.12,9.599999,291.51,1.54,8.06,0,-9.72,2
2126,0,0,-4.47,2.03,140.63,0.76,1.27,0,-6.5,1
2127,1,0,20.69,32.43,90.24,0.48,31.95,28,-11.74,2
2128,1,0,41.98,54.3,186.06,0.99,53.31,30,-12.32,3
2129,1,0,16.94,28.76,4619.53,23.76,5,0,-11.82,2
2130,1,0,5.45,13.42,506.68,2.73,10.69,56,-7.97,1
2131,0,0,-1.96,0.25,45.16,0.25,0,0,-2.21,1
2132,0,0,10.84,17.74,582.46,3.12,14.62,0,-6.9,1
2133,1,0,90.16,105.83,314.8,1.69,104.14,84,-15.67,1
2134,0,0,-1.55,8.88,30524.74,8.88,0,0,-10.43,2
2135,0,0,1.43,3.9,726.81,3.9,0,0,-2.47,1
2136,1,0,87.98,94.63,16529.93,88.6,6.03,0,-6.65,1
2137,1,0,-0.35,5.57,363.45,1.94,3.63,0,-5.92,1
2138,1,0,-2.86,5.3,578.8,2.9,2.4,0,-8.16,1
2139,1,0,2.61,7.28,94.2,0.51,6.77,0,-4.67,2
2140,1,0,60.54,74.61,8557.49,45.87,28.74,0,-14.07,1
2141,0,0,36.96,52.93,531.57,2.85,50.08,50,-15.97,1
2142,0,0,7.7,20.75,280.69,1.5,19.25,0,-13.05,1
2143,0,0,201.42,213.22,611.66,2.84,210.38,200,-11.8,1
2144,1,0,-2.76,0.11,19.35,0.11,0,0,-2.87,1
2145,1,0,6.25,18.88,624.9,3.35,15.53,0,-12.63,3
2146,1,0,30.3,52.74,841.24,4.5,48.24,0,-22.44,2
2147,1,1,12.5,25.66,123.56,0.65,25.01,0,-13.16,2
2148,0,0,30.36,40.63,1768.03,9.45,31.18,0,-10.27,2
2149,0,0,0.69,7.76,697.58,3.74,4.02,0,-7.07,1
2150,1,0,6.59,11.2,223.33,1.2,10,0,-4.61,1
2151,1,0,-2.69,2.4,133.04,0.73,1.67,0,-5.09,1
2152,1,0,-1.59,2.48,463.39,2.48,0,0,-4.07,1
2153,0,0,-1.25,4.35,491.74,2.63,1.72,0,-5.6,1
2154,1,0,8.62,16.08,482.34,2.58,13.5,0,-7.46,1
2155,0,0,-1.48,6.19,885.67,4.74,1.45,0,-7.67,1
2156,1,0,15.54,27.78,1548.67,8.18,19.6,0,-12.24,2
2157,1,0,-4.07,1.23,228.66,1.23,0,0,-5.3,1
2158,0,0,4.57,13.69,2771.69,13.69,0,0,-9.120001,2
2159,1,0,-1.98,7.35,815.2,4.35,3,0,-9.33,2
2160,1,0,17.7,27.63,3555.41,18.48,9.15,0,-9.93,2
2161,1,0,58.5,67.37,18622.45,67.37,0,0,-8.87,3
2162,1,0,-3.98,4.73,302.9,1.6,3.13,0,-8.71,2
2163,1,0,22.95,34.82,3841.8,18.72,16.1,0,-11.87,3
2164,1,0,17.53,29.5,1630.46,8.73,20.77,0,-11.97,3
2165,1,0,-2.67,1.43,267.98,1.43,0,0,-4.1,1
2166,1,0,25.55,34.24,4965.66,24.37,9.87,0,-8.69,2
2167,0,0,-2.46,1.75,360.27,1.75,0,0,-4.21,1
2168,1,0,47.18,61.81,1152.2,5.77,56.04,28,-14.63,1
2169,0,0,-4.73,1.6,298.62,1.6,0,0,-6.33,1
2170,1,0,-3.89,3.42,645.01,3.42,0,0,-7.31,1
2171,0,0,-0.29,7.23,1486.05,7.23,0,0,-7.52,2
2172,1,0,-0.0999999,9.139999,1725.59,9.139999,0,0,-9.24,2
2173,1,0,18.69,27.39,-7.89,-0.05,27.44,25,-8.7,2
2174,1,0,12.57,19.74,1494.79,7.59,12.15,0,-7.17,2
2175,1,0,52.7,62.61,954.93,5.11,57.5,48,-9.91,2
2176,0,0,167.63,178.17,482.96,2.57,175.6,150,-10.54,1
2177,1,0,15.78,26.38,1409.65,7.56,18.82,0,-10.6,2
2178,1,0,14.18,36.44,1444.53,7.68,28.76,0,-22.26,2
2179,1,0,933.69,940.68,-197.92,-1.06,941.74,926,-6.99,2
2180,1,0,155.86,165.72,765.29,3.72,162,159,-9.860001,2
2181,1,0,-1.43,4.54,849.03,4.54,0,0,-5.97,1
2182,1,0,5.32,15.21,666.58,3.58,11.63,0,-9.89,1
2183,1,0,-1.19,6.51,114.02,0.61,5.9,0,-7.7,2
2184,1,0,5.97,10.65,335.25,1.8,8.85,0,-4.68,1
2185,1,0,-7.73,22.24,4280.09,19.04,3.2,0,-29.97,2
2186,0,0,49.16,66.98,10887.9,52.45,14.53,0,-17.82,3
2187,1,0,-10.75,2.2,170.54,0.91,1.29,0,-12.95,2
2188,0,0,17.98,27.96,888.87,4.76,23.2,0,-9.98,1
2189,0,0,1.46,4.18,951.94,4.18,0,0,-2.72,1
2190,1,0,4.51,11.92,261.14,1.4,10.52,0,-7.41,1
2191,1,0,2.21,15.03,145.42,0.78,14.25,0,-12.82,1
2192,1,0,-3.53,0.57,107.17,0.57,0,0,-4.1,1
2193,1,0,42.34,59.47,454.22,2.43,57.04,50,-17.13,1
2194,1,0,5.37,12.6,1160.17,6.21,6.39,0,-7.23,4
2195,1,0,17.32,26.18,295.05,1.58,24.6,0,-8.86,1
2196,0,0,40.7,53.49,93.89,0.49,53,50,-12.79,2
2197,0,0,32.42,42.28,778.02,4.16,38.12,28,-9.860001,2
2198,0,0,6.37,16.05,2992.9,16.05,0,0,-9.68,2
2199,1,0,26.35,32.64,768.73,4.13,28.51,25,-6.29,1
2200,1,0,-4.88,3.17,30.9,0.17,3,0,-8.05,1
2201,1,0,-4.6,11.82,1520.93,8.11,3.71,0,-16.42,2
2202,1,1,193.35,202.69,164.54,0.88,201.81,200,-9.34,1
2203,1,1,-2.3,1.15,27.16,0.15,1,0,-3.45,1
2204,1,0,23.55,29.3,8.34,0.05,29.25,18,-5.75,1
2205,1,0,95.53,103.27,361.54,1.93,101.34,100,-7.74,2
2206,0,0,-4.84,11.84,334.07,1.79,10.05,0,-16.68,2
2207,0,0,-2.3,6.5,1287.8,6.5,0,0,-8.8,1
2208,1,0,-2.9,1.49,184.15,1,0.49,0,-4.39,1
2209,1,0,346.4,367.04,650.73,3.48,363.56,300,-20.64,2
2210,1,0,-2.71,3.41,676.53,3.41,0,0,-6.12,2
2211,1,0,-0.83,3.45,644.83,3.45,0,0,-4.28,1
2212,1,0,2.61,11.4,1974.36,10.29,1.11,0,-8.79,4
2213,0,0,0,8.2,1748.29,8.2,0,0,-8.2,2
2214,0,0,5.49,14.97,40.98,0.22,14.75,0,-9.48,1
2215,1,0,153.02,162.78,26963.31,136.89,25.89,0,-9.76,2
2216,0,0,-1.2,6.1,1134.25,6.05,0.05,0,-7.3,2
2217,1,0,-6.49,2.82,190.64,1.02,1.8,0,-9.31,1
2218,1,0,48.01,53.36,192.43,0.96,52.4,50,-5.35,2
2219,1,0,86.61,95.22,86.59,0.46,94.76,75,-8.61,1
2220,1,0,46.53,59.48,4120.06,21.86,37.62,0,-12.95,1
2221,0,1,294.04,302.19,105.71,0.57,301.62,300,-8.15,1
2222,1,0,-3.14,5.32,298.02,1.62,3.7,0,-8.46,1
2223,1,0,43.36,53.39,131.33,0.73,52.66,50,-10.03,1
2224,1,0,-4.35,0.17,30.24,0.17,0,0,-4.52,1
2225,1,0,-1.73,2.64,492.7,2.64,0,0,-4.37,1
2226,1,0,-2.98,5.64,271.22,1.45,4.19,0,-8.62,3
2227,1,0,2.89,8.66,682.66,3.66,5,0,-5.77,2
2228,0,0,25.95,41.05,568.82,3.05,38,0,-15.1,2
2229,1,0,-1.71,13.61,1123.29,6.02,7.59,0,-15.32,1
2230,1,0,1.33,7.6,298.12,1.6,6,0,-6.27,1
2231,1,0,1.31,10.19,355.53,1.9,8.29,0,-8.88,1
2232,1,0,1.84,7.11,367.75,1.97,5.14,0,-5.27,1
2233,1,0,2.23,10.51,446.57,2.4,8.11,0,-8.28,3
2234,1,0,-6.27,8.83,1325.36,5.83,3,0,-15.1,2
